Date,Day,County,fips,Population,TotalCases,TotalDeaths,PctPopInfected,Infection_per_100k,Deaths_per_100k,Deaths_per_100_Infections,nConfirmed_Change,nDeaths_Change,pConfirmed_Change,pDeaths_Change,Fatality_Rate
03/02/2020,1,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/03/2020,2,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/04/2020,3,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/05/2020,4,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2020,5,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/07/2020,6,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/08/2020,7,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/09/2020,8,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/10/2020,9,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/11/2020,10,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/12/2020,11,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/13/2020,12,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/14/2020,13,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/15/2020,14,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/16/2020,15,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/17/2020,16,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/18/2020,17,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/19/2020,18,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/20/2020,19,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/21/2020,20,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/22/2020,21,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/23/2020,22,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/24/2020,23,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/25/2020,24,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/26/2020,25,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/27/2020,26,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/28/2020,27,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/29/2020,28,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/30/2020,29,Appling,13001,18507,2.0,0.0,0.0001,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/31/2020,30,Appling,13001,18507,1.0,0.0,0.0001,5.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0
04/01/2020,31,Appling,13001,18507,1.0,0.0,0.0001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/02/2020,32,Appling,13001,18507,3.0,0.0,0.0002,16.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
04/03/2020,33,Appling,13001,18507,5.0,0.0,0.0003,27.0,0.0,0.0,2.0,0.0,0.6667,0.0,0.0
04/04/2020,34,Appling,13001,18507,5.0,0.0,0.0003,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/05/2020,35,Appling,13001,18507,5.0,0.0,0.0003,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2020,36,Appling,13001,18507,6.0,0.0,0.0003,32.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0
04/07/2020,37,Appling,13001,18507,6.0,0.0,0.0003,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/08/2020,38,Appling,13001,18507,7.0,0.0,0.0004,38.0,0.0,0.0,1.0,0.0,0.1667,0.0,0.0
04/09/2020,39,Appling,13001,18507,7.0,0.0,0.0004,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/10/2020,40,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/11/2020,41,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/12/2020,42,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/13/2020,43,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/14/2020,44,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/15/2020,45,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/16/2020,46,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/17/2020,47,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/18/2020,48,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/19/2020,49,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/20/2020,50,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/21/2020,51,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/22/2020,52,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/23/2020,53,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/24/2020,54,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/25/2020,55,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/26/2020,56,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/27/2020,57,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/28/2020,58,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/29/2020,59,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/30/2020,60,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/01/2020,61,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/02/2020,62,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/03/2020,63,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/04/2020,64,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/05/2020,65,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/06/2020,66,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/07/2020,67,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/08/2020,68,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/09/2020,69,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/10/2020,70,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/11/2020,71,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/12/2020,72,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/13/2020,73,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/14/2020,74,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/15/2020,75,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/16/2020,76,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/17/2020,77,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/18/2020,78,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/19/2020,79,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/20/2020,80,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/21/2020,81,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/22/2020,82,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/23/2020,83,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/24/2020,84,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/25/2020,85,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/26/2020,86,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/27/2020,87,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/28/2020,88,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/29/2020,89,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/30/2020,90,Appling,13001,18507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/02/2020,1,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/03/2020,2,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/04/2020,3,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/05/2020,4,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2020,5,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/07/2020,6,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/08/2020,7,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/09/2020,8,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/10/2020,9,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/11/2020,10,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/12/2020,11,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/13/2020,12,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/14/2020,13,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/15/2020,14,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/16/2020,15,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/17/2020,16,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/18/2020,17,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/19/2020,18,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/20/2020,19,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/21/2020,20,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/22/2020,21,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/23/2020,22,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/24/2020,23,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/25/2020,24,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/26/2020,25,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/27/2020,26,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/28/2020,27,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/29/2020,28,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/30/2020,29,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/31/2020,30,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2020,31,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/02/2020,32,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/03/2020,33,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/04/2020,34,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/05/2020,35,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2020,36,Atkinson,13003,8297,3.0,0.0,0.0004,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/07/2020,37,Atkinson,13003,8297,4.0,0.0,0.0005,48.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0
04/08/2020,38,Atkinson,13003,8297,4.0,0.0,0.0005,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/09/2020,39,Atkinson,13003,8297,4.0,0.0,0.0005,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/10/2020,40,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/11/2020,41,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/12/2020,42,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/13/2020,43,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/14/2020,44,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/15/2020,45,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/16/2020,46,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/17/2020,47,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/18/2020,48,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/19/2020,49,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/20/2020,50,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/21/2020,51,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/22/2020,52,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/23/2020,53,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/24/2020,54,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/25/2020,55,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/26/2020,56,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/27/2020,57,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/28/2020,58,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/29/2020,59,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/30/2020,60,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/01/2020,61,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/02/2020,62,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/03/2020,63,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/04/2020,64,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/05/2020,65,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/06/2020,66,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/07/2020,67,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/08/2020,68,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/09/2020,69,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/10/2020,70,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/11/2020,71,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/12/2020,72,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/13/2020,73,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/14/2020,74,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/15/2020,75,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/16/2020,76,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/17/2020,77,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/18/2020,78,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/19/2020,79,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/20/2020,80,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/21/2020,81,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/22/2020,82,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/23/2020,83,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/24/2020,84,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/25/2020,85,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/26/2020,86,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/27/2020,87,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/28/2020,88,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/29/2020,89,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/30/2020,90,Atkinson,13003,8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/02/2020,1,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/03/2020,2,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/04/2020,3,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/05/2020,4,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2020,5,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/07/2020,6,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/08/2020,7,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/09/2020,8,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/10/2020,9,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/11/2020,10,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/12/2020,11,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/13/2020,12,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/14/2020,13,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/15/2020,14,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/16/2020,15,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/17/2020,16,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/18/2020,17,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/19/2020,18,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/20/2020,19,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/21/2020,20,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/22/2020,21,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/23/2020,22,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/24/2020,23,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/25/2020,24,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/26/2020,25,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/27/2020,26,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/28/2020,27,Bacon,13005,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/29/2020,28,Bacon,13005,11185,1.0,0.0,0.0001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/30/2020,29,Bacon,13005,11185,1.0,0.0,0.0001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/31/2020,30,Bacon,13005,11185,5.0,0.0,0.0004,45.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
04/01/2020,31,Bacon,13005,11185,6.0,0.0,0.0005,54.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0
04/02/2020,32,Bacon,13005,11185,6.0,0.0,0.0005,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/03/2020,33,Bacon,13005,11185,6.0,0.0,0.0005,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/04/2020,34,Bacon,13005,11185,6.0,0.0,0.0005,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/05/2020,35,Bacon,13005,11185,7.0,0.0,0.0006,63.0,0.0,0.0,1.0,0.0,0.1667,0.0,0.0
04/06/2020,36,Bacon,13005,11185,10.0,0.0,0.0009,89.0,0.0,0.0,3.0,0.0,0.4286,0.0,0.0
